"","X","zpid","zipcode","latitude","longitude","propertyTaxRate","hasAssociation","age","latestPrice","numPriceChanges","lotSizeSqFt","livingAreaSqFt","avgSchoolRating","numOfBathrooms","numOfBedrooms"
"7626",9041,29370017,78759,30.4248046875,-97.7714004516602,1.98,0,41,4e+05,2,12196.8,1900,8.33333333333333,2,4
"7627",9042,29368016,78759,30.4195327758789,-97.7726593017578,1.98,0,37,489000,4,11325.6,2533,8.33333333333333,3,4
"7628",9043,29366514,78759,30.4124584197998,-97.7738037109375,1.98,0,22,1049000,1,18295.2,3880,9,5,5
"7629",9044,29369513,78759,30.4223709106445,-97.7641754150391,1.98,0,47,484500,3,10890,1929,8.33333333333333,2,3
"7630",9045,29371509,78759,30.4278202056885,-97.7677917480469,1.98,0,43,569999,2,9391,2327,8.33333333333333,2,4
"7631",9046,29365009,78759,30.4076995849609,-97.7605285644531,1.98,0,39,575000,1,20473.2,2354,7,2,4
"7632",9047,29368008,78759,30.4195594787598,-97.7741622924805,1.98,0,28,825000,3,12632.4,3892,8.33333333333333,4,5
"7633",9048,29368004,78759,30.4180660247803,-97.775016784668,1.98,0,31,579900,6,9104,2719,8.33333333333333,3,4
"7634",9049,29368000,78759,30.4174652099609,-97.7742614746094,1.98,0,30,510000,9,11325.6,2066,8.33333333333333,2,4
"7635",9050,29443432,78727,30.4208431243896,-97.6842269897461,1.98,0,30,249900,1,13503.6,1084,4.33333333333333,1,2
"7636",9051,58307426,78727,30.4275455474854,-97.6798706054688,1.98,1,20,399900,2,6577,2239,4.33333333333333,3,3
"7637",9052,58307425,78727,30.4272422790527,-97.680061340332,1.98,1,20,355000,2,6686,2100,4.33333333333333,2,3
"7638",9053,29440925,78727,30.4173393249512,-97.6910552978516,1.98,0,40,275000,2,7274,1433,4.33333333333333,2,3
"7639",9054,58307413,78727,30.425874710083,-97.6803588867188,1.98,1,21,369900,1,5749,2520,4.33333333333333,3,3
"7640",9055,58307408,78727,30.4253025054932,-97.6799087524414,1.98,1,20,190000,6,5749,1718,4.33333333333333,2,3
"7641",9056,58305408,78727,30.4117851257324,-97.6851959228516,1.98,1,29,355000,1,8407,2272,4.33333333333333,2,3
"7642",9057,29440904,78727,30.4187126159668,-97.6908645629883,1.98,0,40,305000,2,7013,1099,4.33333333333333,2,3
"7643",9058,58307403,78727,30.4251651763916,-97.6789474487305,1.98,1,21,340000,1,9060,2480,4.33333333333333,3,3
"7644",9060,29440897,78727,30.4191513061523,-97.6909637451172,1.98,0,40,114900,5,6969,1384,4.33333333333333,2,3
"7645",9061,29443396,78727,30.4200992584229,-97.6864242553711,1.98,0,36,280000,2,5227,1318,4.33333333333333,2,3
"7646",9062,29443395,78727,30.4199810028076,-97.6864852905273,1.98,0,36,255000,1,4356,928,4.33333333333333,2,3
"7647",9064,29442892,78727,30.4243183135986,-97.6927795410156,1.98,0,45,295000,1,8276,1182,4.33333333333333,2,3
"7648",9065,58307391,78727,30.4272499084473,-97.6808929443359,1.98,1,20,409000,1,5749,2319,4.33333333333333,3,3
"7649",9067,29442887,78727,30.423978805542,-97.6934204101562,1.98,0,30,375000,5,8712,2174,6.66666666666667,3,4
"7650",9068,29442886,78727,30.4238319396973,-97.6935195922852,1.98,0,36,139000,7,7927,2197,6.66666666666667,2,3
"7651",9069,29440881,78727,30.4174270629883,-97.6882629394531,1.98,0,37,142500,4,6838,1292,4.33333333333333,3,3
"7652",9070,29443374,78727,30.4194107055664,-97.6876602172852,1.98,0,36,289900,3,3833,1318,4.33333333333333,2,3
"7653",9071,58307372,78727,30.4295063018799,-97.68798828125,1.98,1,21,383900,5,6926,2518,2.66666666666667,3,5
"7654",9072,29445371,78727,30.4267559051514,-97.6860733032227,1.98,1,23,414900,3,9888,2293,4.33333333333333,2,3
"7655",9073,29441364,78727,30.4181022644043,-97.6793441772461,1.98,1,26,340000,1,7187,2200,4.33333333333333,3,4
"7656",9074,29445362,78727,30.4253902435303,-97.6850433349609,1.98,1,23,425000,2,9583,1961,4.33333333333333,2,3
"7657",9075,29444978,78727,30.4269752502441,-97.693962097168,1.98,1,24,419700,1,6534,2080,4.33333333333333,2,4
"7658",9076,58307449,78727,30.4250659942627,-97.6835250854492,1.98,1,23,424900,3,7187,3471,4.33333333333333,3,4
"7659",9077,29442859,78727,30.4227809906006,-97.6937942504883,1.98,0,45,255000,4,8450,1596,4.33333333333333,3,3
"7660",9078,62606858,78727,30.4333171844482,-97.6937408447266,1.98,1,18,359000,2,10018,2050,5.33333333333333,2,3
"7661",9079,29440858,78727,30.4193801879883,-97.6904373168945,1.98,0,40,310000,3,7492,1844,4.33333333333333,3,3
"7662",9080,29440856,78727,30.4191379547119,-97.6901397705078,1.98,0,40,239990,4,7492,1100,4.33333333333333,2,3
"7663",9081,29440847,78727,30.4194469451904,-97.6915893554688,1.98,0,41,134850,8,7840,1808,4.33333333333333,3,4
"7664",9082,29443346,78727,30.4218158721924,-97.6881103515625,1.98,0,40,315000,3,13939.2,1331,4.33333333333333,2,4
"7665",9083,2089480345,78727,30.4242858886719,-97.6788330078125,1.98,1,4,310990,5,4356,1689,4.33333333333333,3,2
"7666",9084,29442838,78727,30.4225730895996,-97.6929626464844,1.98,0,45,3e+05,1,6969,1761,4.33333333333333,2,3
"7667",9086,29441337,78727,30.4176158905029,-97.6824417114258,1.98,1,26,424500,1,8407,2855,4.33333333333333,3,4
"7668",9087,29442836,78727,30.4229030609131,-97.692741394043,1.98,0,45,280000,1,6926,1370,4.33333333333333,2,3
"7669",9088,29444963,78727,30.4267826080322,-97.6926193237305,1.98,1,26,344900,9,7840,2109,4.33333333333333,2,4
"7670",9089,29441335,78727,30.41721534729,-97.6823501586914,1.98,1,27,375000,1,9583,2998,4.33333333333333,3,4
"7671",9090,29441333,78727,30.4167995452881,-97.6824493408203,1.98,1,27,399999,1,9321,3010,4.33333333333333,3,4
"7672",9091,29442832,78727,30.4235725402832,-97.6926727294922,1.98,0,45,339900,3,10164,1398,4.33333333333333,2,3
"7673",9092,29443330,78727,30.4212436676025,-97.6895217895508,1.98,0,40,149500,5,8886,1388,4.33333333333333,3,3
"7674",9093,29441328,78727,30.4174518585205,-97.6831817626953,1.98,1,26,469000,1,11761.2,3042,4.33333333333333,3,4
"7675",9094,54939318,78727,30.4262676239014,-97.6812591552734,1.98,1,21,369000,2,7690,2173,4.33333333333333,2,4
"7676",9095,70330817,78758,30.4067935943604,-97.6931381225586,1.98,1,8,650000,3,6490,3023,5.33333333333333,3,5
"7677",9096,29443317,78727,30.4229145050049,-97.6861267089844,1.98,0,37,259500,11,6751,1434,4.33333333333333,3,3
"7678",9097,29443316,78727,30.4230842590332,-97.6859893798828,1.98,0,37,285000,2,8407,1314,4.33333333333333,2,3
"7679",9098,29443309,78727,30.4238090515137,-97.6859741210938,1.98,0,39,299000,2,7318,1670,4.33333333333333,2,4
"7680",9099,29441309,78727,30.4176120758057,-97.6840667724609,1.98,1,27,368000,11,9060,2800,4.33333333333333,3,4
"7681",9100,70330805,78758,30.4069881439209,-97.6935272216797,1.98,1,11,689000,3,7364,3698,5.33333333333333,5,5
"7682",9101,29445297,78727,30.4301624298096,-97.6910018920898,1.98,1,25,425000,4,8537,2697,2.66666666666667,3,4
"7683",9102,29443294,78727,30.4245624542236,-97.6860656738281,1.98,0,40,152500,5,7361,1337,4.33333333333333,2,3
"7684",9103,29441294,78727,30.4141311645508,-97.6822738647461,1.98,1,28,360000,2,9234,2636,4.33333333333333,2,4
"7685",9104,29443286,78727,30.4240436553955,-97.6868438720703,1.98,0,39,415000,2,9583,1228,4.33333333333333,2,3
"7686",9105,29443284,78727,30.4236431121826,-97.6871032714844,1.98,0,39,285000,2,8407,1562,4.33333333333333,3,3
"7687",9106,29440784,78727,30.4159851074219,-97.6925964355469,1.98,0,41,250000,1,7405,1769,4.33333333333333,2,3
"7688",9107,29443282,78727,30.423828125,-97.6875076293945,1.98,0,40,240000,2,8363,1212,4.33333333333333,2,3
"7689",9108,29441275,78727,30.4189720153809,-97.6822967529297,1.98,1,25,424900,2,8400,2864,4.33333333333333,3,5
"7690",9110,29443271,78727,30.4240341186523,-97.6864471435547,1.98,0,40,149900,9,7579,1258,4.33333333333333,2,3
"7691",9111,29445270,78727,30.4299602508545,-97.6889419555664,1.98,1,25,343000,2,6664,2173,2.66666666666667,2,3
"7692",9112,29443269,78727,30.4242858886719,-97.6866073608398,1.98,0,40,384900,2,7448,1517,4.33333333333333,2,3
"7693",9113,29445268,78727,30.4304046630859,-97.6912307739258,1.98,1,27,409900,3,7840,2100,2.66666666666667,2,3
"7694",9114,29445266,78727,30.4301376342773,-97.6914215087891,1.98,1,26,382000,2,5880,2706,2.66666666666667,3,4
"7695",9115,29441265,78727,30.4172077178955,-97.6813888549805,1.98,1,27,429000,2,9365,2528,4.33333333333333,3,4
"7696",9116,29443260,78727,30.4246730804443,-97.6897735595703,1.98,0,43,299000,1,7517,1585,4.33333333333333,2,3
"7697",9118,29445252,78727,30.4254150390625,-97.6889038085938,1.98,0,39,285000,2,9452,1682,4.33333333333333,2,4
"7698",9119,29445348,78727,30.4289207458496,-97.6910858154297,1.98,1,24,348000,2,5793,2813,2.66666666666667,3,4
"7699",9120,64883246,78727,30.4315643310547,-97.6910858154297,1.98,1,19,365000,2,6621,2195,5.33333333333333,2,3
"7700",9121,29441245,78727,30.4157485961914,-97.6836547851562,1.98,1,29,395000,4,8058,2095,4.33333333333333,2,4
"7701",9122,29443244,78727,30.4243392944336,-97.6886978149414,1.98,0,39,305000,1,13503.6,1309,4.33333333333333,2,3
"7702",9123,29445243,78727,30.42551612854,-97.6897811889648,1.98,0,43,278000,2,7536,1294,4.33333333333333,2,3
"7703",9124,29445483,78727,30.4272842407227,-97.6826400756836,1.98,1,22,339000,2,6054,2409,4.33333333333333,3,4
"7704",9125,29441237,78727,30.416036605835,-97.6824111938477,1.98,1,27,379000,2,6969,1864,4.33333333333333,2,3
"7705",9126,29442734,78727,30.4245529174805,-97.6938171386719,1.98,0,31,449900,1,7405,2424,6.66666666666667,3,3
"7706",9127,29442732,78727,30.4247379302979,-97.694206237793,1.98,0,35,359900,2,7841,2240,6.66666666666667,3,3
"7707",9128,29440731,78727,30.4171352386475,-97.6940841674805,1.98,0,46,275000,5,10759,1400,4.33333333333333,2,3
"7708",9129,29445230,78727,30.4257659912109,-97.6907272338867,1.98,0,43,239900,1,7474,1128,4.33333333333333,2,3
"7709",9130,29445229,78727,30.4259243011475,-97.6905899047852,1.98,0,43,250000,1,7361,1123,4.33333333333333,2,3
"7710",9131,29443228,78727,30.4246158599854,-97.6918334960938,1.98,0,43,250000,1,8712,976,4.33333333333333,2,2
"7711",9132,29441226,78727,30.4165954589844,-97.6841812133789,1.98,1,28,335000,3,7535,2425,4.33333333333333,3,3
"7712",9133,251027723,78758,30.4086036682129,-97.6905136108398,1.98,1,2,640000,1,6011,2908,5.33333333333333,4,4
"7713",9135,29442716,78727,30.4204540252686,-97.6936569213867,1.98,0,45,365000,1,7448,2329,4.33333333333333,3,4
"7714",9136,29445200,78727,30.4251041412354,-97.6871490478516,1.98,0,40,315000,2,7927,1212,4.33333333333333,2,3
"7715",9137,29441200,78727,30.4153861999512,-97.6828079223633,1.98,1,29,269000,5,7361,2095,4.33333333333333,2,4
"7716",9138,58307199,78727,30.4245624542236,-97.6800003051758,1.98,1,21,339900,3,6272,2080,4.33333333333333,2,4
"7717",9139,29445198,78727,30.4252815246582,-97.6867980957031,1.98,1,23,429980,2,8624,2311,4.33333333333333,3,4
"7718",9140,29441198,78727,30.4155368804932,-97.6831436157227,1.98,1,29,345000,1,6054,2425,4.33333333333333,3,4
"7719",9141,29443195,78727,30.4208011627197,-97.6848754882812,1.98,0,30,255000,1,9779,1043,4.33333333333333,2,3
"7720",9142,29445194,78727,30.4256439208984,-97.6875305175781,1.98,1,23,252500,4,7405,2173,4.33333333333333,2,3
"7721",9143,29441191,78727,30.4146518707275,-97.6839370727539,1.98,1,29,429000,1,8054,2095,4.33333333333333,2,4
"7722",9144,29445189,78727,30.4264621734619,-97.6880340576172,1.98,1,23,410000,1,7840,2100,4.33333333333333,2,3
"7723",9145,29445186,78727,30.4270210266113,-97.6880187988281,1.98,1,23,425000,3,8145,2018,4.33333333333333,2,3
"7724",9146,29438685,78758,30.4069843292236,-97.6848754882812,1.98,0,52,374900,1,17859.6,1670,4,2,3
"7725",9147,58307481,78727,30.4254856109619,-97.6810531616211,1.98,1,21,349000,4,6969,2456,4.33333333333333,3,4
"7726",9148,29440171,78727,30.4135246276856,-97.6818084716797,1.98,1,28,355000,1,8624,2553,4.33333333333333,2,4
"7727",9149,58307168,78727,30.4241695404053,-97.6822738647461,1.98,1,21,375000,2,6359,2058,4.33333333333333,3,3
"7728",9150,58187165,78727,30.4281959533691,-97.687370300293,1.98,1,21,239000,5,7623,2319,2.66666666666667,3,4
"7729",9151,29441165,78727,30.4163646697998,-97.6863784790039,1.98,1,27,405000,3,7187,1705,4.33333333333333,2,3
"7730",9152,29440165,78727,30.4121208190918,-97.6820983886719,1.98,1,28,455000,3,9539,2210,4.33333333333333,2,3
"7731",9154,29440156,78727,30.4114418029785,-97.6834411621094,1.98,1,27,439000,5,9583,3290,4.33333333333333,3,5
"7732",9155,251028153,78758,30.4077472686768,-97.6903762817383,1.98,1,3,597132,1,6969,2619,5.33333333333333,4,4
"7733",9156,29443152,78727,30.4195652008057,-97.690185546875,1.98,0,40,269000,4,9234,1235,4.33333333333333,2,3
"7734",9157,29438646,78758,30.4075603485107,-97.6800155639648,1.98,1,50,525000,2,11325.6,2497,4,3,5
"7735",9158,29443145,78727,30.4244403839111,-97.6905517578125,1.98,0,43,279900,2,7971,1225,4.33333333333333,2,3
"7736",9159,29441141,78727,30.4147415161133,-97.6878433227539,1.98,1,27,228000,6,8276,2192,4.33333333333333,3,3
"7737",9160,29445139,78727,30.4278526306152,-97.6940383911133,1.98,1,24,308000,2,6011,1723,4.33333333333333,2,3
"7738",9162,29438636,78758,30.4066715240479,-97.683349609375,1.98,0,50,360000,1,16988.4,1749,4,2,3
"7739",9163,29443134,78727,30.4199867248535,-97.692024230957,1.98,0,43,265000,2,8276,1334,4.33333333333333,2,3
"7740",9164,29440134,78727,30.4125308990479,-97.6848983764648,1.98,1,29,419000,1,8516,2847,4.33333333333333,3,4
"7741",9165,29441129,78727,30.4158191680908,-97.6857757568359,1.98,1,27,269900,6,6359,1958,4.33333333333333,2,3
"7742",9167,29445126,78727,30.4278984069824,-97.6923904418945,1.98,1,26,369900,2,8799,2173,4.33333333333333,2,3
"7743",9168,29440122,78727,30.4126396179199,-97.6827163696289,1.98,1,28,375000,1,8407,2906,4.33333333333333,3,4
"7744",9169,29445121,78727,30.4281024932861,-97.6933364868164,1.98,1,27,390000,1,7187,2905,4.33333333333333,3,4
"7745",9170,29440121,78727,30.4126033782959,-97.6824798583984,1.98,1,27,449000,5,9539,3010,4.33333333333333,3,4
"7746",9171,29442827,78727,30.4227142333984,-97.693244934082,1.98,0,45,250000,2,7056,1293,4.33333333333333,2,3
"7747",9173,2092918102,78727,30.4239292144775,-97.678108215332,1.98,1,4,326990,3,4356,1689,4.33333333333333,3,2
"7748",9174,29438600,78758,30.4077816009521,-97.6822738647461,1.98,0,53,238900,3,12196.8,2182,4,2,4
"7749",9175,29438598,78758,30.4073352813721,-97.681999206543,1.98,0,37,5e+05,2,13939.2,2149,4,2,3
"7750",9176,64862094,78727,30.4328269958496,-97.6930770874023,1.98,1,18,315000,4,6403,1683,5.33333333333333,2,3
"7751",9177,29440094,78727,30.4132328033447,-97.6839752197266,1.98,1,29,499900,1,9278,3386,4.33333333333333,4,5
"7752",9178,29443593,78727,30.4235248565674,-97.6830520629883,1.98,1,22,349900,2,7274,1863,4.33333333333333,2,3
"7753",9179,29441091,78727,30.4145069122314,-97.6870956420898,1.98,1,27,295000,2,6233,1595,4.33333333333333,2,3
"7754",9180,29443589,78727,30.423583984375,-97.6825180053711,1.98,1,23,309500,1,9313,2387,4.33333333333333,3,4
"7755",9181,2089480586,78727,30.423469543457,-97.6781463623047,1.98,1,4,375000,4,6500,1689,4.33333333333333,3,2
"7756",9183,29438583,78758,30.407995223999,-97.6843414306641,1.98,0,47,385000,1,10846,1983,4,2,3
"7757",9184,80096581,78758,30.4087352752686,-97.6899185180664,1.98,1,11,640000,1,11325.6,2870,5.33333333333333,3,4
"7758",9185,29440079,78758,30.4090785980225,-97.6841049194336,1.98,0,50,429900,4,10454,2181,4,2,4
"7759",9186,29441078,78727,30.4147701263428,-97.6863403320312,1.98,1,29,375000,1,6751,2095,4.33333333333333,2,4
"7760",9187,29443576,78727,30.4197578430176,-97.6805419921875,1.98,1,23,495000,2,7056,3390,4.33333333333333,4,5
"7761",9188,29443074,78727,30.4219417572021,-97.6905670166016,1.98,0,43,265000,1,6882,1179,4.33333333333333,2,3
"7762",9189,29438574,78758,30.4080619812012,-97.6839828491211,1.98,0,52,365000,1,14810.4,1822,4,2,3
"7763",9190,29443066,78727,30.4211235046387,-97.6921234130859,1.98,0,43,250000,3,9348,1319,4.33333333333333,2,3
"7764",9191,29441058,78727,30.4173965454102,-97.6858673095703,1.98,1,28,415000,2,6185,2016,4.33333333333333,2,3
"7765",9192,29440056,78727,30.413631439209,-97.6857681274414,1.98,1,29,4e+05,1,9147,2222,4.33333333333333,2,4
"7766",9193,29440042,78758,30.4092636108398,-97.6901931762695,1.98,0,45,425000,7,23086.8,2961,5.33333333333333,2,4
"7767",9194,29441038,78727,30.4194221496582,-97.6855545043945,1.98,1,25,425000,2,8929,2008,4.33333333333333,2,4
"7768",9195,64759037,78727,30.4311237335205,-97.6922912597656,1.98,1,18,292500,11,6621,3424,5.33333333333333,4,5
"7769",9196,29443533,78727,30.4195938110352,-97.6816558837891,1.98,1,24,495000,3,7579,4530,4.33333333333333,4,5
"7770",9197,29443029,78727,30.4234733581543,-97.6917419433594,1.98,0,21,335000,4,7143,1663,4.33333333333333,3,4
"7771",9198,29441024,78727,30.4180717468262,-97.6861114501953,1.98,0,37,289900,3,4530,1471,4.33333333333333,3,4
"7772",9199,29441022,78727,30.4178142547607,-97.6861419677734,1.98,0,37,2e+05,2,4530,1102,4.33333333333333,2,3
"7773",9201,29445509,78728,30.4273910522461,-97.6751556396484,1.98,0,43,279900,7,16552.8,1819,2.66666666666667,2,3
"7774",9202,29440007,78758,30.4088802337646,-97.6859893798828,1.98,0,45,397000,3,11761.2,1760,4,2,3
"7775",9203,29440005,78758,30.4093627929688,-97.6860046386719,1.98,0,45,369900,4,12196.8,1831,4,2,3
"7776",9204,29443004,78727,30.4239559173584,-97.6905136108398,1.98,0,43,250000,3,7623,1659,4.33333333333333,2,3
"7777",9205,29443109,78727,30.4219493865967,-97.6899948120117,1.98,0,43,3e+05,3,8276,1443,4.33333333333333,2,3
"7778",9209,96634727,78702,30.2743091583252,-97.7289505004883,1.98,0,4,1255000,1,4138,2218,5,3,3
"7779",9210,29386722,78702,30.2704334259033,-97.7271347045898,1.98,0,9,599999,2,4007,1565,5,3,3
"7780",9221,29395907,78705,30.2922096252441,-97.7301635742188,1.98,0,83,699000,4,7422,1932,7.33333333333333,2,3
"7781",9222,29327650,78703,30.2769031524658,-97.7535400390625,1.98,0,95,1325000,4,3530,2198,6,2.75,3
"7782",9223,29397146,78703,30.2934131622314,-97.748176574707,1.98,0,83,2095000,2,10715,3336,7,3,3
"7783",9227,29333626,78703,30.2909088134766,-97.7550430297852,1.98,0,58,2200000,1,11761.2,6003,7,5,4
"7784",9230,29327615,78703,30.276159286499,-97.754753112793,1.98,0,102,650000,2,2265,1132,6,2,2
"7785",9232,29385112,78702,30.2660827636719,-97.7276382446289,1.98,0,56,606000,2,2178,1267,6,2,3
"7786",9233,29397611,78705,30.2936248779297,-97.7257461547852,1.98,0,83,875000,3,6969,2684,7.33333333333333,2,4
"7787",9234,29385106,78702,30.2664031982422,-97.7278900146484,1.98,0,73,4e+05,6,3310,560,6,1,1
"7788",9235,29385105,78702,30.2664756774902,-97.7279891967773,1.98,1,103,550000,5,2003,2040,6,2,3
"7789",9236,29397592,78705,30.2931118011475,-97.7267913818359,1.98,0,90,985000,3,9931,2256,7.33333333333333,3,4
"7790",9240,29396074,78705,30.2917060852051,-97.7255020141602,1.98,0,19,3400000,1,20908.8,3075,7.33333333333333,3,6
"7791",9241,29388341,78702,30.2741222381592,-97.7257843017578,1.98,0,6,780000,4,5270,2134,5,3,4
"7792",9243,29387550,78702,30.2702922821045,-97.7278137207031,1.98,0,4,980000,1,5527,2800,5,3,3
"7793",9246,29387544,78702,30.2703266143799,-97.7296295166016,1.98,0,3,1245000,4,5924,2295,5,4,4
"7794",9247,2078446325,78702,30.2735977172852,-97.7301254272461,1.98,0,69,524000,1,4948,948,5,1,3
"7795",9248,29329039,78703,30.2804393768311,-97.7543258666992,1.98,0,102,949950,2,9583,2250,6,3,3
"7796",9249,29390825,78701,30.2820625305176,-97.7481079101562,1.98,1,83,3495000,6,14374.8,5089,6,5,4
"7797",9251,29390820,78701,30.2821388244629,-97.7483291625977,1.98,0,83,549000,5,6838,3137,6,4,5
"7798",9252,29327533,78703,30.2779102325439,-97.7548675537109,1.98,0,98,885000,1,6098,2383,6,3,3
"7799",9253,241934815,78705,30.2927570343018,-97.7285079956055,1.98,0,6,1195000,1,17424,3290,7.33333333333333,5,4
"7800",9254,29386810,78702,30.2734985351562,-97.7260131835938,1.98,0,4,750000,2,5967,2215,5,3,4
"7801",9255,70326303,78702,30.2700424194336,-97.7297821044922,1.98,1,3,869900,5,1655,2809,5,5,4
"7802",9256,29387521,78702,30.271598815918,-97.7278060913086,1.98,0,92,534900,11,3789,1417,5,2,3
"7803",9259,79981515,78702,30.2741756439209,-97.7290420532227,1.98,0,16,577000,6,4486,2046,5,3,3
"7804",9260,79981514,78702,30.2740612030029,-97.7290191650391,1.98,0,16,627000,7,4138,2324,5,3,3
"7805",9262,29396010,78705,30.2919826507568,-97.7284851074219,1.98,0,66,599900,2,5227,1586,7.33333333333333,2,3
